Xreal,Ximg,X_magnitude,Yreal,Yimg,Ypred_seed_real,Ypred_seed_img,RMSE_seed_point,Ypred_opt_real,Ypred_opt_img,RMSE_opt_point,G_real,G_img,G_magnitude,G_magnitude_dB,G_phase_deg,X_times_G_real,X_times_G_img,X_times_G_magnitude
1.1371570825576782,-0.0613409429788589,1.138810318576639,26.20858764648437,-1.858761429786682,26.08017993067127,-2.762728301540158,0.9130414266111384,26.077592267201858,-2.7612866062820887,0.911982172852866,22.996339708123337,-1.187759777642785,23.026993144151415,27.244744633224165,-2.9566967585272055,26.45874190512644,-0.850450174242386,26.472406175128146
1.1374990940093994,0.0826850235462188,1.1405003296759906,26.24432182312012,1.4710605144500732,25.881406538753563,0.6043099344076045,0.9396616793457183,25.87957073647872,0.6069783725342227,0.9379132706087314,22.67029042828989,-1.1142998987901362,22.697659182555718,27.119621411246804,-2.813962198026599,26.393848380327004,2.4969100459119065,26.51169161145826
1.1178054809570312,0.2257452011108398,1.1403727412921414,25.818822860717773,4.754794120788574,25.263178964455552,4.070828763710968,0.8812200344611782,25.262126073506543,4.0743548710261654,0.8791523676294886,22.421399738662213,-0.883130865774144,22.438785313981793,27.01998686833737,-2.255591954806558,25.863812086537965,5.811692043473344,26.508725734292067
1.078412413597107,0.3651199638843536,1.1385455290972113,24.978242874145508,8.000349044799805,24.27424565036171,7.557050275270774,0.8319410376710883,24.274218989824167,7.56137920510322,0.8296650829450121,22.32411006245635,-0.5467287349600645,22.33080389037295,26.97808715186212,-1.4029221507018836,24.877821140413545,9.030861284960482,26.466250966893767
1.0200862884521484,0.4981304705142975,1.1352136369612882,23.716367721557617,11.057278633117676,22.950633510787753,10.951627906101601,0.7729883295770846,22.95165410801429,10.956467303707282,0.7713299131214777,22.402571433051385,-0.19894017522448543,22.403454733729983,27.006299881064248,-0.5087868079158062,23.45504156249504,12.092548664238647,26.388798909676616
0.94400954246521,0.6222103834152222,1.1306192009227036,22.005617141723636,13.972567558288574,21.32300753915405,14.147506463544506,0.7046697737893618,21.325075294301786,14.152534357093606,0.7039355473084699,22.637044071882727,0.07153580838157741,22.63715710252155,27.09643769748758,0.1810610187301694,21.624251321999296,14.937710096035751,26.281998176512317
0.8517587184906006,0.73497474193573,1.1250247934193465,19.92326164245605,16.563114166259766,19.41361814548479,17.04252108904172,0.6996909972383231,19.416709200699152,17.04743040448278,0.7008263656972147,22.96612418725469,0.19713236042818313,22.966970225781477,27.22207414768721,0.49179281547279624,19.42329574221658,17.511716046218588,26.15195243902448
0.7452196478843689,0.8343024849891663,1.1186657052274378,17.485759735107422,18.87499046325684,17.23659707480771,19.549111758547987,0.7186943384030816,17.240662355101286,19.553651663475076,0.7215634070319321,23.30305137786003,0.15010070039591286,23.30353479065877,27.348436037381525,0.3690511409534343,16.897074593631128,19.76622647448466,26.00413118839683
0.6266335248947144,0.9183517694473268,1.1117731544559846,14.833192825317385,20.85360717773437,14.803737188287446,21.600460333713496,0.7474337904783394,14.808701786334183,21.60446766642741,0.7512597982527925,23.55922201706585,-0.049766823044890905,23.55927458106629,27.443238277233164,-0.1210322088263384,14.098605123000675,21.659570138738786,25.843909243944616
0.4984199106693268,0.9856582283973694,1.1045110006509944,11.941012382507324,22.38681411743164,12.127221384618565,23.1563754895915,0.7917692201568777,12.132985957405335,23.159790500254083,0.7964586253286411,23.669075646384403,-0.3407341190211055,23.671528081096337,27.484525881663625,-0.8247588037478043,11.084858942602867,23.158938616509644,25.67509563021459
0.3631719648838043,1.0351357460021973,1.096995847179509,8.900548934936523,23.622987747192383,9.22658598738647,24.203255282481482,0.6655903936211331,9.233029272706966,24.206119858035343,0.6712572038348004,23.60794411396223,-0.6369075983690955,23.616533966203086,27.464323191708804,-1.5453809754911827,7.916650820602342,24.24040190120281,25.500400870323205
0.2235686779022216,1.06610107421875,1.0892908033162312,5.68886137008667,24.43108367919922,6.133129650270155,24.751738024171583,0.5478991820826603,6.140112407061068,24.754177326333537,0.5549927956190281,23.398160745173467,-0.8526551242668166,23.41369144363859,27.38939781448462,-2.0869987451103964,4.656586491927532,24.889436109629774,25.32129198149542
0.082303412258625,1.0782766342163086,1.0814131271471896,2.453235626220703,24.733665466308597,2.892814345592079,24.831444424573363,0.4503223014725359,2.900184246691643,24.83363577574585,0.4579925022419652,23.101563753320708,-0.926336238389458,23.120128604211846,27.279804909800465,-2.296240143152832,1.3674005336674477,25.1009524468919,25.13817013946326
-0.0579611547291278,1.0717813968658447,1.07334750110355,-0.7222088575363159,24.629112243652344,-0.43276114821550876,24.484216991150678,0.323689064734328,-0.42516405850165423,24.48635200769549,0.32956956413479527,22.801174223594785,-0.8363816831485168,22.816508941874293,27.164983911842214,-2.1007542945418614,-1.8890861637804692,24.87906247942519,24.950679277112457
-0.1947588622570037,1.047089457511902,1.065048048897425,-3.904652118682861,24.13673591613769,-3.7710705200268375,23.756432113174466,0.4030819098493397,-3.7634081887697053,23.758678813462854,0.4035802530107303,22.57762654401468,-0.6052822563146826,22.585738574835354,27.076685939330464,-1.5356713333311467,-5.0557993924144515,24.236031535764067,24.75775296950207
-0.3256376683712005,1.0050430297851562,1.0564806589720221,-6.897820472717285,23.22810173034668,-7.037277222651277,22.694072217406166,0.5519381358391846,-7.0297083405516,22.696543043600705,0.5476760421426031,22.48811461127743,-0.2917973249282678,22.490007657819614,27.03979206624776,-0.7434067853521321,-8.076179246498405,23.19267293351595,24.558598270720072
-0.4484390914440155,0.9467615485191344,1.0475948875827352,-9.70839786529541,21.985340118408203,-10.145939371769618,21.33673151643881,0.7823910073846768,-10.138614718676775,21.33946239621475,0.7760441823499277,22.55211607055414,0.026790566111572288,22.552131983344253,27.063752090430178,0.06806392988130718,-10.900628416905553,21.77609418706685,24.352042582244625
-0.5611917972564697,0.8736335039138794,1.0383504863333908,-12.335391998291016,20.42331314086914,-13.014010013855566,19.716253026365443,0.9800287835419684,-13.007068644828216,19.719195646607655,0.9731037782418337,22.74851907012744,0.27561482230431894,22.75018864568436,27.13970004398577,0.6941459979454598,-13.484035007429176,20.019561051116636,24.137150303235092
-0.6621559262275696,0.7872676253318787,1.0287083087707545,-14.737068176269531,18.50341415405273,-15.567462782929583,17.856504150401847,1.0526384733581087,-15.561029242910378,17.859531789124556,1.0457037530799151,23.023171350635504,0.4015151676039327,23.02667221876708,27.244623577822892,0.9991148625630757,-15.786778017846087,17.9613406052943,23.91301144825014
-0.7498327493667603,0.6894551515579224,1.0186253276021917,-16.79520034790039,16.27842140197754,-17.74610676581198,15.77534522987062,1.0757828082690302,-17.740289199555324,15.77827045653736,1.0692726059088702,23.304468564715393,0.3855732494606113,23.30765800792751,27.349972741683356,0.9478741973657493,-17.774932667821894,15.643819525215228,23.67862581914557
-0.8229518532752991,0.5821608901023865,1.008048141099448,-18.5105037689209,13.857443809509276,-19.506338590641434,13.48853576731639,1.0619699316580287,-19.501227531876435,13.491136662183436,1.0562738757854289,23.52243608820994,0.2463153433564868,23.523725699223203,27.43012213249807,0.5999512018743206,-19.41996805241999,13.11330278046937,23.43275205709476
-0.8805652260780334,0.4673466384410858,0.9968991914130741,-19.94098854064941,11.251402854919434,-20.824537568063697,11.010706730480972,0.915747513326914,-20.82020621568427,11.01275682940403,0.9110299915963257,23.626620563055344,0.033007059104949686,23.62664361894301,27.46804061013013,0.08004377712356718,-20.700844409010635,10.415862330596585,23.173587278106247
-0.9218825697898864,0.347246378660202,0.9851129478263034,-20.93707275390625,8.482458114624023,-21.692503320009877,8.365970168338746,0.764359066037296,-21.689006461221968,8.367269016697685,0.7607054807733697,23.597588129829003,-0.18775926476085494,23.59833509141164,27.457627274555634,-0.45587652269788487,-21.600324930682582,7.60381598575896,22.899608176917592
-0.9464558362960817,0.2240123450756073,0.9726048430915756,-21.63580703735352,5.6768903732299805,-22.119422288031856,5.584277652495549,0.49240311405443465,-22.116797450472227,5.584675675684284,0.4897502710112054,23.45089018746233,-0.3501344256877004,23.45350388962103,27.404154686225915,-0.855393300799268,-22.109085409642304,4.727408629676352,22.608848931398448
-0.9541090726852416,0.0998603105545044,0.9593206993515431,-21.879240036010746,2.755615711212158,-22.126611306310693,2.7073374699130937,0.25203835809800895,-22.124878915186567,2.7067537069372296,0.2504515011424706,23.23148229139522,-0.4054574909221674,23.23502023309544,27.32286109998862,-0.9998778546590397,-22.22415731052908,1.8382241788433227,22.300050141083258
-0.9449735283851624,-0.0229999534785747,0.9452533878324478,-21.714609146118164,-0.0957498475909233,-21.744102273778083,-0.21175093919306992,0.11969167820719145,-21.743266185448327,-0.21332136045883782,0.12101357998679611,23.00126032058973,-0.334090371190412,23.003686502638175,27.235948806837463,-0.8321553692932023,-21.949708495812118,-1.012448294042709,21.973046092866518
-0.919505774974823,-0.1423979997634887,0.9304665821772925,-21.22722053527832,-2.8664231300354004,-21.00683609148883,-3.109860481366059,0.32837638022137033,-21.006884092489717,-3.1123492819289864,0.33019361018336313,22.82267555245735,-0.14959565207274625,22.823165824044953,27.16751771360897,-0.3755509177572198,-21.297447480063504,-3.7743981498319537,21.62931692309117
-0.8785109519958496,-0.2561948597431183,0.9151050753522516,-20.33177375793457,-5.5682477951049805,-19.95167625914699,-5.915919991410449,0.5151214076976842,-19.952580289446484,-5.919197915087425,0.516675597701031,22.742578173048784,0.10548108664526452,22.742822784713308,27.136887345769875,0.2657384621086286,-20.28716763434072,-6.398322609801907,21.27222844092607
-0.8230789303779602,-0.3625377714633941,0.8993845458811104,-19.0625,-8.1026029586792,-18.613376662519247,-8.560738039672943,0.641560226874293,-18.61509486802186,-8.56463575504263,0.6431529033097719,22.78015303006489,0.37173815369969,22.783185934545912,27.152289089371568,0.9348987676019535,-18.94513478361103,-8.841714388418975,20.906794237653074
-0.7547271251678467,-0.459464281797409,0.8835838724828172,-17.511920928955078,-10.44184398651123,-17.027385058599187,-10.971679846781102,0.7179840168760417,-17.029860610838142,-10.976009503201826,0.7195241132334155,22.92239410611192,0.5882764026285788,22.929941576066085,27.20805896357005,1.470106391463579,-17.307606425639303,-11.059733191975477,20.539497035285823
-0.6752016544342041,-0.5453888177871704,0.8679552043267981,-15.694436073303224,-12.528027534484863,-15.225640156412876,-13.088944057277724,0.7310245941383204,-15.228803809771295,-13.093523996924263,0.7325296266181625,23.128243364789956,0.7103636188649772,23.139149889569357,27.286947986825464,1.7592363329720968,-15.415964544963602,-13.016413151941494,20.17619820961348
-0.5865311026573181,-0.6189123392105103,0.8526847119606609,-13.591267585754396,-14.333115577697754,-13.240127716415788,-14.864329742513524,0.6367791585314732,-13.243899105649072,-14.869003796475877,0.6386243371465511,23.34099913037481,0.721140657790895,23.352136610008017,27.366532452205462,1.7696404746175758,-13.318061352212288,-14.680266310317538,19.821225419310853
-0.4909415543079376,-0.6789072751998901,0.8378178191382856,-11.33480739593506,-15.806809425354004,-11.1039737797811,-16.265308073115428,0.5133275448928958,-11.108263196884353,-16.269958562402472,0.5155864595509343,23.50533070797177,0.635551291275178,23.51392134746908,27.42650122355006,1.5488204346419072,-11.06620169328224,-16.026213588445327,19.47563456986376
-0.3907821476459503,-0.724548876285553,0.8232142862253052,-8.898099899291992,-16.888975143432617,-8.853190951175348,-17.275928320974593,0.3895504784116885,-8.85790156459916,-17.28048083565742,0.3935639886428889,23.58343353308648,0.494215438110446,23.588611364571136,27.454047504057808,1.2005170796886246,-8.715397050857458,-17.036275762090824,19.136165697341205
-0.2884919345378876,-0.7553153038024902,0.8085349741672656,-6.419682025909424,-17.712066650390625,-6.529084375400298,-17.89529630245079,0.21340566878181333,-6.534114377873703,-17.899716307426395,0.21978889180693092,23.56477005936468,0.3496973014622965,23.567364641668785,27.44622042811036,0.8501975122558775,-6.322595315877155,-17.699558778446715,18.79493528799825
-0.1862512975931167,-0.7711090445518494,0.7932834956336768,-3.962377548217773,-18.075294494628903,-4.17275523430046,-18.137193701292013,0.21929496708093452,-4.178001307587518,-18.14147580997154,0.22555170605699967,23.466144359061236,0.24976821391968898,23.467473558970642,27.409326744287547,0.6098199991606911,-3.938518258082077,-18.014899155206407,18.440404486927676
-0.086433507502079,-0.7720620036125183,0.7768851193331535,-1.5068888664245603,-18.108591079711918,-1.8364992436306322,-18.022722533750912,0.3406118141629652,-1.841857698809272,-18.026876702461074,0.34479176051447397,23.32375672281532,0.2254953644321896,23.324846748145067,27.35637597942877,0.5539214934478798,-1.6182543685098991,-17.986562682934807,18.059213281545357
0.0090219574049115,-0.7587206959724426,0.7587743341813321,0.8673802018165588,-17.77100944519043,0.4304820700571871,-17.580700754298714,0.47654734850143465,0.42511203770769873,-17.584736512235285,0.47989450354836694,23.180209582357406,0.28466493054064973,23.18195743255288,27.30300208058005,0.7035863587474964,0.5933989591356172,-17.628231362070387,17.63821598913522
0.0983767658472061,-0.7319406270980835,0.7385222201500045,3.1183173656463623,-17.109678268432617,2.578056708269914,-16.843139595406438,0.6024321058238751,2.5727708958807205,-16.8470529823177,0.6054692325632219,23.072599392217256,0.4139177096745235,23.076311893024116,27.263328002588047,1.0277643070636893,2.656475295441394,-16.96066645156745,17.167442077275695
0.1801936030387878,-0.6928780674934387,0.7159257999189178,5.166921615600586,-16.131546020507812,4.559556813600493,-15.843781361491224,0.6720866772132482,4.554444072753548,-15.847546599097956,0.675118072527375,23.024299839420074,0.5854024629620737,23.031740688431725,27.2465352445756,1.4564553933392956,4.538155997615965,-16.011466798766506,16.64217320264093
0.2533518075942993,-0.6429564952850342,0.6910717714105483,7.03311824798584,-14.77985382080078,6.334665919535103,-14.617346428693972,0.7171082955925214,6.329806393946552,-14.620913569183035,0.7210475487902945,23.041741248246865,0.7654321905013316,23.054451331346336,27.255095819675788,1.9026301926545728,6.213116641919957,-14.814281051076414,16.064424716322225
0.3169837296009063,-0.5838521122932434,0.6643507912699304,8.606709480285645,-13.259575843811035,7.870382764823747,-13.200238254613048,0.7387137344023974,7.865846344569684,-13.203537064408964,0.7429794954504191,23.115399422198752,0.9225638019717445,23.133802420192296,27.284940441305224,2.285531456442483,7.662040649419722,-13.408503234336395,15.443277692852957
0.3707303702831268,-0.5172978639602661,0.6364260267369006,9.993460655212402,-11.487231254577637,9.149044790687395,-11.627337830909486,0.8559602823688425,9.144890568325778,-11.630285611325634,0.8605438636951384,23.224014878334422,1.0343033874601684,23.247035307032384,27.327351504180996,2.550036466625764,8.877461276010404,-11.834588852407503,14.794147897482715
0.4141591489315033,-0.4453450441360473,0.6081611702338493,11.015597343444824,-9.570412635803224,10.155754272463241,-9.940144627063743,0.9359657323195695,10.152028873939669,-9.942658674004008,0.9403816323597861,23.33982911038344,1.090446878820967,23.36528829904379,27.371422881108977,2.674938369089149,9.850362727754609,-10.140429093186905,14.137112437208971
0.4472686648368835,-0.3699677586555481,0.5804527551744226,11.706625938415527,-7.545031547546387,10.890599972347113,-8.178638043162326,1.0331290183634378,10.88733783347428,-8.180646478859757,1.036937481146631,23.43587178453048,1.0952488200362456,23.461450429987117,27.40709714985123,2.6757062781815475,10.581710866860991,-8.371903210692244,13.493011829797048
0.4701737761497497,-0.2931871116161346,0.5540957157357623,12.125946998596191,-5.557075500488281,11.360609685611518,-6.38534661537975,1.1277296849911138,11.357832958395528,-6.386798498336466,1.1306809593831342,23.492390623403676,1.0652819848840225,23.51653126866085,27.427465257965977,2.596346159572542,11.075197200265274,-6.575923907760722,12.880324850927588
0.483128011226654,-0.2169702649116516,0.5296119061045118,12.269246101379396,-3.6123180389404297,11.579045959484805,-4.60346633567426,1.2077877222383437,11.576764700841721,-4.604337954468922,1.2098074238885197,23.50205930354492,1.0243870508232331,23.524373750160418,27.43036141523156,2.4957782242265667,11.337708671824611,-4.798080128289871,12.31118234958191
